id,production_date,car_model,car_color,part_id,part_color,part_material,plant_location,temperature,humidity,pressure
a742d633-b2d7-4d48-b091-81b6718443e0,5/30/2021,E-Class,Yellow,7543684292,#5b881f,Granite,Mexico,77.0,18.34,1.1655
b5a8eb10-3826-4e1f-a3e7-3a07ef2ead65,5/7/2021,GL-Class,Violet,6716823867,#11241a,Steel,China,29.6,36.34,1.4382
edb7549d-ab28-4256-b126-42657b664fbc,5/29/2021,xB,Green,5785729113,#684969,Rubber,China,101.1,77.75,1.4387
0b78a154-67e9-4cd5-98fc-ce14db007a42,5/28/2021,M5,Yellow,9523392131,#2bb9e8,Vinyl,Portugal,119.7,49.1,1.5159
8ed07fd8-f4fa-4e14-82a5-02ec5f71f1a5,5/26/2021,Sidekick,Khaki,6574689880,#782aa5,Plastic,China,58.9,52.22,1.2173
d87530de-4463-45f8-a640-9d249c2706cf,5/8/2021,6 Series,Orange,4736757019,#062246,Steel,United States,93.8,54.91,1.076
c9813153-5da9-4531-9812-6238c38c4df0,5/11/2021,400E,Indigo,8412604555,#3f7c86,Steel,China,102.0,89.48,1.6754
c1c94f14-2853-437b-9892-1bf3d8aae059,5/11/2021,Transit Connect,Teal,4557849008,#9723f0,Plexiglass,China,56.0,49.31,1.432
a0f1d8d4-9813-4c48-a8ea-7a5c17adcc09,5/1/2021,C8,Aquamarine,1287487203,#303149,Brass,China,59.2,47.02,1.1704
414d2359-6d5d-4176-a29f-1ebad112bd63,5/28/2021,Concorde,Purple,9094267780,#64f988,Aluminum,China,101.1,27.14,1.0751
79ce92e6-ccb7-4f8a-a090-88413c869978,5/11/2021,Charger,Khaki,9388005406,#f529c7,Rubber,China,80.0,89.63,1.6802
ea03809e-9af6-48b3-8a2f-603a332bb9ec,5/4/2021,Raider,Purple,0323905374,#4c005a,Stone,China,21.8,27.55,
c477d8fc-6c44-40a4-8568-54db040a1826,5/7/2021,XC70,Purple,0225571714,#b443d4,Plastic,Germany,22.1,45.45,1.0176
5af32a52-3018-4c55-a589-a96a391e4ea6,5/5/2021,Firebird,Violet,9078024135,#10204b,Steel,United States,72.8,99.09,1.8434
a2496f1d-a682-4ab6-b5b9-47ca6be8355b,5/3/2021,Corsica,Indigo,7219603657,#576f2b,Brass,Portugal,8.5,7.07,
f68238ae-3a16-4a85-9aa4-6b3c6225f0ae,5/6/2021,Dakota,Blue,4779654882,#cf48ba,Wood,China,95.6,83.88,1.6219
b5ebf0ef-ce00-44ce-b7e6-e8df18363973,5/9/2021,Camry,Red,4984670274,#0b812c,Rubber,China,74.6,64.6,
34b7a92d-6b17-4a1b-ae7c-f836ceb33786,5/29/2021,G25,Purple,4898462561,#0e467a,Glass,Portugal,55.4,61.28,1.7643
3c800f7c-4f58-41d4-870f-4fa3c59f48b2,5/19/2021,550,Orange,2657008739,#2eef8c,Granite,China,14.3,6.57,1.3534
ee1c109b-6a92-46bd-b196-c90f2d136f85,5/12/2021,Sundance,Turquoise,3162744776,#4bef70,Aluminum,United States,69.6,89.91,1.3642
199de8c1-34f3-4a4d-929e-1b4ed9b1f84b,5/23/2021,Blazer,Blue,9730973679,#3d75e0,Plexiglass,United States,102.5,36.98,1.159
ac0014c4-7e70-4f27-a0ee-cccbca26d8bf,5/8/2021,Corvette,Orange,4124386079,#d1460a,Granite,China,23.0,,1.1793
5915b718-5957-4727-9f8a-01bba8e945e2,5/27/2021,RAV4,Aquamarine,3156946168,#5c2982,Wood,China,116.4,17.95,1.8812
6d09aaf4-23aa-4018-af0e-11f7d047abcc,5/18/2021,Viper,Indigo,7794892961,#454e9b,Steel,China,88.9,53.06,1.4073
6f4b346f-1728-4df8-b324-f3a240f55bcd,5/22/2021,Grand Prix,Red,6983403525,#6b14af,Stone,China,31.9,37.36,1.3086
366700cc-25f6-45be-8605-ad116b138776,5/9/2021,Taurus,Yellow,6866456657,#5d32f0,Granite,China,34.5,88.19,1.3161
a1790557-ab05-465b-a721-db1df0958168,5/26/2021,SX4,Pink,3472074922,#9a7b03,Granite,China,40.4,57.31,1.6183
00e8b114-580f-4935-9d00-10e889543017,5/28/2021,Discovery,Purple,6439198084,#b4ad94,Plexiglass,United States,32.2,33.21,1.718
ac24f45f-b72b-4eea-9999-c1e76f015810,5/25/2021,V70,Turquoise,7543187078,#5a3367,Aluminum,Portugal,6.4,24.45,1.0345
cba5875e-1922-44a5-a646-20bfdd6f1565,5/8/2021,SVX,Maroon,8128026461,#74c9e6,Aluminum,China,79.0,17.6,1.8892
a2d30677-2c09-49bc-9a5c-6ba2258c8592,5/6/2021,Wrangler,Crimson,3859729578,#bfa350,Plexiglass,China,8.8,32.59,1.2359
59a4841b-1d08-4659-bf1f-81802343fee3,5/8/2021,Silverado 1500,Fuscia,8068087702,#ef3363,Glass,Portugal,94.4,90.54,1.3312
00df6a4e-24d0-402a-abef-d2c7f6542b12,5/23/2021,Bonneville,Maroon,9461961057,#d8ed5b,Plastic,China,24.9,44.6,1.5109
9103a5f6-6c2f-4e8b-808a-f8118c88e541,5/27/2021,Range Rover,Crimson,6046449987,#d8955e,Stone,Portugal,113.9,65.38,1.6183
af6c47a3-c0c4-4b1e-848b-6dea5bb4e73c,5/2/2021,V8,Blue,2135422428,#001c11,Wood,China,78.5,73.34,1.7871
04ec782e-9030-4176-bfa2-49e8a9201439,5/19/2021,LeBaron,Teal,3059069387,#3791e6,Wood,China,118.3,,1.0771
a14aece7-0016-4cf5-8ab2-b8ad557ab18c,5/1/2021,XT,Puce,3818978794,#4c6706,Brass,China,59.7,87.26,1.1824
31b05906-7c3c-4a6b-9221-d97488e4bb28,5/19/2021,Element,Blue,6344244291,#1afcf2,Stone,China,108.0,,1.8298
b8070dff-1e51-4b75-9aa9-1a6d7017f447,5/6/2021,MX-5,Aquamarine,9052932441,#5e8502,Glass,China,67.8,77.59,1.8955
b4461206-9850-4985-8263-2337ad35f3c5,5/30/2021,Z4 M,Purple,5784249029,#7c6d46,Plexiglass,China,50.8,55.61,1.6931
c185bb48-3466-4c43-a96c-fc1748f6f2a6,5/18/2021,Prelude,Blue,7162273521,#7df646,Aluminum,China,62.4,74.46,1.4246
96a09375-3039-4406-a1ce-a7b72549abe7,5/20/2021,F350,Teal,7333870081,#219c15,Rubber,China,69.9,10.31,1.1769
7ce2e684-4e30-4f5b-a32e-0bfe43e663dd,5/15/2021,Ranger,Fuscia,8658797244,#1662e5,Steel,China,110.9,47.17,1.2606
85aa8842-b42c-42a1-b037-f13814209b4a,5/26/2021,RVR,Fuscia,3459885017,#4e75f9,Plexiglass,United States,11.4,20.38,1.8486
6bb27423-6c0f-4df7-b16c-3af870f9eb0d,5/29/2021,SRX,Violet,6250816925,#5bf78e,Plastic,China,12.7,41.56,1.5828
873bed0c-b9d9-4029-9da8-0768bf1a023f,5/4/2021,XL-7,Mauv,3078825957,#27bb5c,Steel,China,95.2,95.8,1.1273
1b686d4f-5788-4abe-a6f2-2e4db989e116,5/1/2021,Silverado,Purple,2087252505,#b04e78,Brass,China,81.7,43.28,1.2512
e571591b-e9d1-42af-8008-2c7c661b6864,5/29/2021,Sierra 1500,Teal,0128317213,#01aa2f,Wood,China,107.2,52.43,1.7434
9a48680d-d4b7-44a8-a9eb-27124fdec0d3,5/28/2021,Suburban 2500,Goldenrod,2655477278,#2688fa,Plastic,China,103.3,38.34,1.5371
91621492-d49a-44d4-8345-087601a5937d,5/2/2021,Suburban 2500,Maroon,6921049728,#c20113,Rubber,United States,87.1,3.96,1.0821
46e57c49-2a26-4229-b517-1536c7cc3262,5/8/2021,911,Maroon,2433958024,#6422c4,Aluminum,China,41.0,78.06,1.2711
e44bd1d3-2a72-45a0-8ff5-0ba3e969481e,5/14/2021,Camry,Orange,6401785187,#99c019,Plexiglass,China,91.2,48.64,1.6828
ba44cf3f-74aa-4f69-97d6-39deed3e1d14,5/11/2021,Tundra,Indigo,2840739119,#e950f2,Brass,Portugal,101.5,,1.2808
fee2adbd-e8cb-44d4-a72f-d36b319d989e,5/12/2021,Mark VIII,Mauv,8605819847,#867cc3,Plexiglass,China,30.4,59.49,1.7137
fd7107b8-3db9-4dd2-84d7-cbfea549f572,5/6/2021,Ram 2500,Green,4611575128,#92993e,Aluminum,United States,79.3,1.75,1.9438
badbbffd-0e3a-4e9a-80dd-6c8dd1105782,5/16/2021,Grand Marquis,Khaki,3139951817,#e50b0f,Brass,China,47.5,55.55,1.1719
fd2b9ffa-df30-407a-9dee-8be1618a3ca3,5/1/2021,Fleetwood,Fuscia,5122766193,#fb473b,Rubber,China,18.2,62.69,1.8605
dbdb39eb-0a2e-457f-96d2-c60d3de2cfba,5/15/2021,Matrix,Fuscia,5437593570,#809d21,Wood,China,63.4,14.14,1.6259
c66c4449-7ef7-4e9f-82cd-64d04fe719a4,5/3/2021,Pilot,Puce,9839041134,#de9faf,Granite,United States,92.6,19.58,1.7484
248688e1-deea-43f4-a329-eb4b50000376,5/16/2021,Savana,Turquoise,2137988747,#309ed3,Granite,Portugal,42.5,,1.6971
b79f6a25-c789-400d-b723-5085c94672a2,5/24/2021,Tundra,Mauv,8378032922,#b609ff,Glass,China,60.9,51.04,1.8637
f88d3f49-b2fb-4653-8891-dfac600460cd,5/18/2021,S-Class,Teal,8602611935,#266064,Plastic,China,49.1,,1.6698
7c885bd2-60db-48fd-a51f-53e2382462aa,5/6/2021,Grand Am,Maroon,8496003787,#c7a3d5,Steel,China,1.9,20.0,1.5768
5d5acff9-a858-4f44-a4c7-f1e3029cef2d,5/25/2021,Seville,Pink,3107597295,#ca0fad,Vinyl,China,87.4,89.39,1.0
d3798fc2-1717-45d5-9085-46ec7f19f831,5/18/2021,924 S,Purple,1550801783,#934bbb,Vinyl,China,41.2,80.16,1.5931
47c23d2e-19f5-4da8-a9f8-36479a129761,5/2/2021,CTS-V,Pink,2669231403,#2df632,Steel,China,38.6,57.59,1.8248
0f75eea5-2e80-4808-b739-08f2cf21d7cd,5/12/2021,Protege,Aquamarine,6086440093,#529b3a,Granite,United States,69.0,85.99,
332c9205-860c-456b-b85b-01a48b3ce7f4,5/11/2021,Accord Crosstour,Aquamarine,8486217164,#38b1f7,Granite,China,115.9,4.07,1.4057
0bf0e160-83a9-483d-902d-62c15351947c,5/20/2021,Expedition EL,Mauv,9112293776,#e37fe5,Brass,United States,92.6,66.72,1.3375
98165646-19e6-4c2a-845e-fa554b2f3a2c,5/19/2021,Accord,Puce,7451284069,#51bc28,Granite,United States,109.3,71.98,1.4574
064924f9-f81c-4c4b-b429-3498b42110af,5/16/2021,Ascender,Green,5833521645,#ddbc97,Plexiglass,Portugal,110.6,45.48,1.5353
e69d4f4a-79e8-48ca-b184-5f10cc3364ae,5/7/2021,B-Series,Turquoise,6666779614,#fd24d4,Aluminum,Portugal,37.1,48.01,1.3327
79cb9108-ff11-47e2-a120-018f0ea6f84f,5/21/2021,ES,Blue,8962691620,#1c1720,Stone,China,116.4,65.63,1.6406
6819884e-41fa-419b-a41a-128840952a6e,5/17/2021,Vision,Goldenrod,0761133720,#eb1833,Vinyl,China,64.0,75.63,1.8499
53a4536a-9a43-4ec0-9055-c4e514565314,5/26/2021,Trans Sport,Violet,2733535331,#0ff251,Steel,China,31.6,74.23,1.7616
51fc524e-3a0b-4500-8266-b3564b826ebf,5/17/2021,V40,Blue,4763959824,#cebc86,Plastic,China,89.1,67.76,1.5337
3f477c58-5c07-46c0-b671-a018e45a9c9c,5/2/2021,Vandura 1500,Fuscia,5563221571,#8b61c2,Glass,China,48.4,22.05,1.6053
3e9a1e81-46b0-4cf7-8b54-f26a5edcf074,5/17/2021,Civic Si,Teal,1926039815,#70bbcb,Glass,China,30.2,,1.5066
3bd16e0b-9e7e-479a-9153-4b8ef022a9a7,5/12/2021,323,Yellow,6412429867,#a6d621,Aluminum,United States,56.2,86.69,1.0255
f3fe304d-f66f-46c8-8887-bcf8aaefaf02,5/16/2021,CTS-V,Yellow,7087284789,#d9077b,Plexiglass,United States,7.6,94.39,1.8247
f22434ac-944c-4a15-8548-541035407654,5/3/2021,Sonata,Puce,0836193946,#00a542,Stone,China,50.5,75.77,1.6048
ca2c88e4-a534-4c37-9132-bb7a2ab4aafb,5/9/2021,Continental,Violet,6903043209,#aead30,Glass,Portugal,85.5,99.12,1.6838
f76da5b6-8847-44aa-b183-2ac52de703a8,5/5/2021,MDX,Aquamarine,5158693080,#eedac3,Wood,China,18.9,34.09,1.3694
25ae0f67-c680-4209-a5f4-27bae474cdef,5/9/2021,Compass,Red,6123140221,#f33ec8,Stone,United States,82.3,27.32,1.0003
6a481b75-b2a1-48c8-8ff6-fd8386a3d790,5/25/2021,Sonata,Mauv,0514162252,#317405,Wood,China,40.1,63.41,1.1805
09ac5fea-3320-464b-984d-83fd3b0e29dc,5/15/2021,MR2,Turquoise,9893882699,#44dcf0,Brass,China,84.9,33.51,1.6707
cab47b67-f26f-47f6-af60-58d9bbb9038f,5/13/2021,GS,Khaki,2316901670,#7e0de3,Plastic,China,14.5,69.26,1.2639
833d9411-c115-4b58-a97d-63f9d9b12a08,5/7/2021,XK Series,Maroon,0591877201,#b701c6,Wood,China,114.9,15.22,1.6984
35b5c874-5f79-4f01-b403-2b046012067c,5/9/2021,Econoline E350,Maroon,9184935359,#dcddc0,Granite,China,112.0,14.25,1.3173
5cadcb6f-5628-4264-bdf1-4d4a5b5de03c,5/20/2021,Amanti,Purple,1742132596,#206e84,Steel,Germany,61.2,72.88,1.188
a64a993c-97a2-4120-8f6e-71dbca79ff0a,5/4/2021,X3,Maroon,9078949996,#805bfa,Wood,Portugal,21.1,5.2,1.3345
23b6b243-5ae4-47f7-906c-55c830174b99,5/15/2021,xB,Yellow,9735022028,#e6afa0,Stone,Portugal,3.3,53.9,1.6015
a54c9f7c-3f4a-4341-8a3b-b58ee2f11e07,5/20/2021,3500,Indigo,3715321067,#0db9f8,Glass,China,59.3,23.06,1.6815
a43f0446-119b-45ca-8ff6-9a4220a5df88,5/25/2021,Eclipse,Orange,5722834467,#39de48,Brass,China,6.7,67.6,1.2708
815a6c4b-5bc9-46f2-989c-7c066381c654,5/1/2021,TrailBlazer,Maroon,6999694311,#bac2df,Aluminum,United States,104.7,92.49,1.8499
482b2495-295c-4da1-bd66-75a82c7ca21a,5/7/2021,Acadia,Fuscia,2516341571,#7ebe21,Glass,China,28.5,96.77,1.6573
90574756-720e-44f7-9229-2e2546030e86,5/12/2021,TL,Violet,4600672054,#300077,Glass,China,20.4,2.79,1.1265
6055f177-9609-4ea6-a677-add20a9d1637,5/28/2021,E-Class,Fuscia,3002810169,#d2fef2,Rubber,China,61.2,65.4,1.9672
6f431be9-2a1e-4380-aefe-d9a1a731ea17,5/16/2021,Phaeton,Aquamarine,6446570740,#4f6a2d,Rubber,United States,119.5,4.47,1.6884
34bab617-d1da-40a0-9900-5955d2e642b2,5/12/2021,Skylark,Aquamarine,2895387230,#f70a76,Vinyl,China,18.5,45.67,
7656538e-42cb-43eb-8e97-99a1331b45d6,5/5/2021,G6,Goldenrod,7523427510,#803bc3,Granite,United States,110.4,63.5,1.2565
620666c1-2be0-4390-b91b-13a3d7924f6b,5/11/2021,Yaris,Maroon,3151320007,#71697c,Rubber,China,55.1,62.46,1.8167
e2941f45-2525-4f32-b8bd-aedc938e7be5,5/28/2021,G,Puce,7112434408,#df8747,Glass,China,87.4,62.33,1.1441
02b10dc6-c20e-4069-be2d-68350ed07008,5/2/2021,SJ 410,Turquoise,4786433756,#f94c0c,Aluminum,Portugal,42.1,38.88,1.9428
0ebfda3f-008c-4b05-a117-4a36415808ac,5/21/2021,New Yorker,Teal,9497529643,#9de0a3,Stone,United States,97.5,40.46,1.456
13fee9d0-5c02-45a7-a3ee-ef14d0928518,5/12/2021,MX-6,Pink,3034284101,#d1e541,Vinyl,China,79.6,22.91,
073dcf63-f4fa-4dcd-a008-42bae7f61727,5/25/2021,SC,Yellow,2149105101,#1fbada,Plastic,United States,47.6,73.44,1.6901
c80d9d5d-1d5b-43b3-91ff-301bd9d38c19,5/1/2021,Bronco II,Crimson,1844702820,#0e3266,Steel,China,111.9,34.68,1.9507
ad11e791-8007-4466-a186-ae1e2033858e,5/11/2021,Sierra Hybrid,Crimson,7262054953,#338b03,Wood,China,87.9,62.18,
f810d07c-bf04-457a-a919-e06954f91181,5/25/2021,Crown Victoria,Orange,2158743050,#5f60f2,Glass,Portugal,15.0,21.37,
13a6a929-28b7-472a-883c-a592bc4d3422,5/25/2021,Ram Wagon B350,Orange,2109642165,#a1daf4,Aluminum,China,110.7,34.2,1.0096
1d6ec1a4-8614-4dc4-b9e9-f67c0b1e11a8,5/4/2021,SVX,Maroon,0466446454,#123b90,Granite,China,37.1,26.42,1.3182
42c349ac-9f81-4f55-8d57-846fcb6df26f,5/21/2021,LeBaron,Green,9961897412,#aad121,Stone,China,18.7,55.05,1.9401
3ceb5b6b-fde6-4946-9385-41de0962b5f6,5/25/2021,Golf,Aquamarine,3434878254,#fe21f3,Steel,China,59.4,62.11,1.9362
4a2bfa16-4ed2-4a38-9775-a36fbed0826a,5/27/2021,Grand Marquis,Crimson,2440474169,#7c207a,Plexiglass,United States,40.4,49.53,1.671
626106f6-5388-49c1-88b5-f84d407c1b57,5/5/2021,Passport,Yellow,1139587064,#8c25d5,Plastic,China,75.0,26.09,1.888
0b0a3f6b-7bcf-43b4-a28a-ce44c0237049,5/6/2021,Sentra,Maroon,7318064983,#5d51e3,Plexiglass,China,111.2,7.05,1.6129
3136b38d-6cf0-4cd0-a9fb-3b9238202736,5/27/2021,Enclave,Blue,6650020125,#422471,Plastic,United States,52.0,66.26,1.8717
9fb14109-e452-4185-8dce-8301b141f2be,5/23/2021,Eclipse,Orange,9496094023,#285b58,Granite,Portugal,111.7,5.67,1.6092
f5395e9b-a5f2-4ed3-8d1a-47ef82764674,5/11/2021,Astro,Puce,5523568902,#ff6f83,Glass,China,16.5,85.84,1.4874
977c37c5-aca6-4fe8-afdf-f5cf46487b79,5/15/2021,CX-9,Orange,7486713799,#b893d0,Plastic,China,12.3,72.61,
20d9c571-20c2-4705-9400-2ea1255ba219,5/26/2021,Highlander,Yellow,5571194928,#3006ba,Vinyl,China,3.1,85.36,1.006
edb5605b-1b4b-4350-8d9a-7a062f73bd9e,5/12/2021,Optima,Maroon,3560206804,#6ee749,Stone,China,28.0,52.52,1.1714
5a784bdb-d6e6-4992-b407-137d533c8279,5/28/2021,Discovery,Goldenrod,1471630560,#f0ba87,Granite,China,106.8,31.45,1.9787
1cb8dbc8-4444-44f1-87f5-f7499cb617d3,5/30/2021,Ion,Aquamarine,6881324391,#ebe56d,Wood,Portugal,11.1,58.28,1.5512
35de2847-529c-4b09-983b-d1de0b496417,5/6/2021,Sienna,Crimson,7812394557,#8fa175,Steel,China,76.3,58.71,1.0836
d0fd2c81-6103-4502-964e-cd77ed6c54cb,5/5/2021,Civic,Khaki,3783815444,#753948,Glass,Portugal,88.1,98.46,1.316
8b764693-521b-428f-b5e9-6c9bb47ebe21,5/10/2021,Astro,Violet,0479585911,#995cd6,Plastic,China,42.9,48.48,1.1918
1f9bbf1c-0286-4c6d-a04f-fa556df31579,5/7/2021,Escalade,Yellow,5154620798,#c01b16,Plastic,China,3.2,40.57,1.5597
40130380-f270-45b6-8fa8-f1f7d0dae64f,5/1/2021,Avenger,Mauv,5858942636,#60b1b1,Plastic,China,40.0,35.89,1.2623
a80916e1-ca75-4af5-bb32-391461b91f31,5/5/2021,C/V,Green,5247084470,#2ab2aa,Rubber,China,14.6,72.88,1.5807
46e36797-b4ee-4844-9449-97e7e081fa08,5/7/2021,Prius,Green,0046991891,#d0d352,Plexiglass,Portugal,20.6,39.61,1.9161
4e191cab-ed08-46f5-8cb3-da180b13fd7b,5/15/2021,xD,Teal,5469385310,#4319b9,Plexiglass,Portugal,110.2,9.49,1.5084
23d9614b-cc63-4983-9feb-3be072e43c12,5/28/2021,Z4,Teal,7173034051,#beae16,Vinyl,Portugal,91.2,57.27,1.0683
8bff4ec1-2708-47f8-92e6-95cce7f3b914,5/6/2021,RX,Aquamarine,5268236776,#381142,Vinyl,Portugal,67.8,86.5,
53a6131b-da45-4086-a83c-c9cf9b9bd493,5/29/2021,940,Goldenrod,3668369062,#545e88,Brass,China,68.8,40.77,1.7643
75182e91-793f-4616-8138-c252a3b2082a,5/27/2021,Riviera,Purple,4027073096,#c0fd32,Plexiglass,China,,76.18,1.5194
bce8ed1a-675b-4251-a18e-a8b41722dabe,5/16/2021,Tahoe,Aquamarine,5861859124,#beb8c1,Rubber,China,82.0,61.39,1.7676
af2bbe10-37d6-4477-8683-8a7b79e9e491,5/23/2021,Matrix,Orange,7908798527,#281ced,Stone,Portugal,28.0,57.23,1.492
6dca992b-39a8-4c1b-a0a5-469b0eafe5eb,5/14/2021,Sorento,Maroon,4031862458,#1de904,Steel,Germany,90.3,4.96,1.1318
d5335561-b03c-43b1-976f-bea36dfc2c3a,5/14/2021,Miata MX-5,Aquamarine,8380819292,#d21240,Wood,Portugal,96.0,74.91,1.7372
1b286f93-a3a0-45ce-a240-e28437956f83,5/1/2021,350Z,Yellow,2654116654,#389e53,Plastic,China,20.1,86.55,1.099
89a8499c-970f-44f9-895d-f3a663cf0772,5/13/2021,Transit Connect,Mauv,1500917532,#82f470,Vinyl,Portugal,36.1,40.05,1.0413
20fa700b-ee16-4819-95b3-6ca61945d68c,5/23/2021,Tracer,Green,7466509711,#c2b725,Brass,China,14.7,85.87,1.5566
e52681cf-2790-4798-ac79-a6c23d828aec,5/5/2021,Taurus,Pink,5076276079,#a607de,Rubber,China,9.2,12.99,1.7109
e74c3706-d560-4a7a-897e-a358f2c33e62,5/16/2021,Durango,Pink,8437722748,#67f48a,Brass,China,6.4,20.51,1.4189
0f683be5-9ca7-4317-b82c-87d30282bc79,5/19/2021,F150,Fuscia,9804484889,#2008c1,Plexiglass,China,61.7,37.59,1.6422
accd3e29-6a0c-471b-82e0-af86e9d2be80,5/18/2021,Routan,Pink,6093075567,#be65e7,Plexiglass,China,56.1,83.35,1.1786
ec7bf899-add9-405c-8cb9-b550062e4df5,5/7/2021,M3,Khaki,7703471755,#4b8fe2,Stone,China,47.0,22.0,1.2112
1d5235f1-56e5-4863-a165-8df1225d0676,5/29/2021,Express 3500,Khaki,4047664022,#e09fc9,Brass,China,28.7,14.04,
a3ff559a-2e76-40c7-bb3a-553436ab5a9a,5/7/2021,Clubman,Indigo,4541571609,#7d810f,Vinyl,Portugal,22.5,36.44,1.3807
7cd6cf93-bad9-4445-bc6f-e063a0d74ef3,5/22/2021,Continental Flying Spur,Aquamarine,4559132178,#77fc2b,Rubber,China,89.3,19.66,1.2972
7c9552d9-f65f-48db-a1b2-ebc5dc1a8d93,5/26/2021,Mazda6,Orange,7933848214,#e74f12,Wood,Mexico,38.2,60.53,1.6101
779b1b0a-a259-474e-93fb-b9c98d50cec9,5/4/2021,S40,Aquamarine,7305854794,#ebf9c3,Granite,China,2.2,4.88,1.617
d94815be-4147-4e21-af5b-2c4efc6a1802,5/8/2021,Lancer,Blue,6248045690,#2a6b54,Plastic,China,51.8,76.84,1.9859
1dbabf1c-ed24-45d8-8eab-0a8a08904988,5/19/2021,G5,Green,8661677181,#806a8b,Plexiglass,China,72.6,99.8,1.3028
912638b0-aff0-45e4-9f2d-1c05c3d33500,5/26/2021,Sonic,Fuscia,9436431600,#ffeb98,Vinyl,China,35.8,61.08,1.1876
e94cae70-ccd3-4fc2-a671-18c2f51c3ce0,5/28/2021,Highlander,Green,4685873890,#2d0a03,Stone,Portugal,70.3,26.04,1.2781
