id,production_date,car_model,car_color,part_id,part_color,part_material,plant_location,temperature,humidity,pressure
ede9b02e-018f-4635-9882-05792912d87d,2/2/2021,Sequoia,Aquamarine,7822034928,#2b7aac,Aluminum,China,84.6,77.75,1.1951
05e74b87-eda1-462b-8fe5-2ab2cf6e3744,2/21/2021,Express 2500,Yellow,7384143497,#005d7c,Plastic,United States,80.7,65.14,1.0562
005b86ff-6303-4648-8a2d-96cf5b77fe61,2/6/2021,Impreza,Aquamarine,4894671476,#5240d7,Plastic,China,4.1,92.29,1.7464
c92ee365-0f0c-48a3-8508-56637c316005,2/16/2021,3500 Club Coupe,Goldenrod,7999837946,#8b43db,Stone,China,77.2,34.2,1.2984
6671e9c4-1fbb-4a05-9687-3f6382be2cfc,2/18/2021,Suburban 2500,Teal,2793427802,#b54716,Brass,China,119.8,93.68,1.1865
84a630e9-d8f4-44f6-add3-692ecb7a389e,2/2/2021,Neon,Violet,7446292660,#107152,Wood,Mexico,46.3,2.93,1.0809
4cb208b8-5491-4f71-adae-9b6b1399d539,2/6/2021,GTO,Yellow,0967527163,#930f47,Rubber,China,93.0,37.63,1.7127
e347549e-33da-47ba-8412-73eabc80446e,2/23/2021,CR-V,Aquamarine,1895754992,#cd76a1,Wood,China,78.5,49.75,1.0891
879fa4dc-abaa-43e0-a889-5f3baed86de8,2/22/2021,Boxster,Violet,0988965550,#ad12b8,Granite,China,91.3,58.61,1.0884
55ce3813-7de6-46f2-8e68-8f3a151851c9,2/5/2021,Intrepid,Purple,0296631388,#99ba29,Plastic,Germany,20.0,92.49,1.9582
0b7062e7-3f90-4ecd-9bae-6046b2f116bc,2/9/2021,430 Scuderia,Maroon,2905064641,#2711ea,Steel,China,37.0,92.73,1.9275
d893c301-bd94-42dc-9783-c5fefc84f0c5,2/3/2021,Pajero,Orange,3264666650,#318d82,Granite,Mexico,83.4,85.29,1.9553
7432b728-6a71-40cc-985d-2d56bee651d9,2/14/2021,Fusion,Puce,7873916006,#784011,Glass,China,69.5,37.5,1.7775
4365dc8e-34a3-4cb5-aafd-04817f55bd5c,2/6/2021,QX,Aquamarine,6640579782,#e62735,Steel,China,106.0,68.67,1.3184
b811ae54-95ab-47c3-9170-1e8591b5cd49,2/5/2021,S10,Green,2554195501,#554a25,Rubber,United States,105.4,5.43,1.3571
cc38a0dc-9630-4bcf-b38a-3cd98cea05af,2/10/2021,8 Series,Orange,6108150661,#83ae4e,Stone,China,60.2,42.17,1.0554
aa7a6ff7-f108-4460-a90b-7d9cf4b78abb,2/16/2021,MPV,Crimson,1249347505,#de36ca,Wood,United States,19.1,72.73,1.7604
daab0bed-650b-4954-8ca5-397fdc8fc3e0,2/11/2021,Suburban 1500,Puce,9756202793,#950198,Glass,United States,19.9,99.07,1.0321
7e72e51e-4d4b-4bc4-acaa-e7ab9b624378,2/6/2021,Solstice,Turquoise,8590763625,#d548b7,Vinyl,China,108.3,45.38,1.7528
0d13c6f7-5054-4298-a9e6-68833ac8f719,2/4/2021,Continental GT,Turquoise,8395757697,#402e7c,Plastic,United States,64.3,70.43,1.4722
e69a0443-15cd-477c-ad5a-36d87dacc5d0,2/26/2021,Firebird,Turquoise,0992213398,#8d8ce9,Vinyl,China,18.1,91.14,1.8413
8a821ed3-2980-487c-afaf-5d7d853f9728,2/5/2021,Mirage,Green,2649238410,#4ad4ea,Plexiglass,China,23.5,25.7,
fbce3904-8a49-4c97-9d51-d6b3acc26b2c,2/25/2021,Fortwo,Green,1331905052,#7ab982,Stone,China,105.8,56.08,1.9345
24fdb94e-8202-4ac4-8618-d5febac18f1b,2/26/2021,Lancer Evolution,Yellow,1711251313,#0ed4fa,Plastic,Portugal,85.6,,1.4409
68f22979-d6cc-4bde-b860-907b2949f193,2/27/2021,Gallardo,Turquoise,3099025399,#b680b5,Vinyl,United States,91.3,60.63,1.4021
0dc3feae-4c72-4414-b3fd-bac92f59b1cb,2/6/2021,Astro,Violet,9392025408,#21630d,Steel,United States,43.7,41.44,1.9114
e8542fb8-d469-4cdf-ba73-62b57e6ee87f,2/9/2021,Fusion,Indigo,1956175164,#5ac7df,Wood,China,62.1,60.42,1.78
4ec4de9e-3c4a-49e5-8704-56bb95532695,2/4/2021,X5,Indigo,8218319506,#e474a7,Granite,Portugal,60.5,17.04,1.4207
264365a5-49fe-420b-80d9-a6ff526e669a,2/23/2021,600,Turquoise,0182366308,#bc82a1,Steel,China,31.7,7.03,1.3132
38f61cc8-38c2-4c96-89e4-49af017ea960,2/21/2021,2500,Yellow,1046860291,#8b5d71,Steel,China,86.2,78.51,1.4825
89f74cf5-4dc6-4b3d-83f5-46e7185b7670,2/24/2021,Astro,Blue,9989503540,#86f5d8,Plastic,China,28.9,83.52,1.6112
74e44831-a6f9-4268-8d33-43b4e8ca0718,2/23/2021,Voyager,Puce,5011382966,#604069,Steel,Mexico,68.3,84.73,1.3843
0b431b07-a5e2-46dc-8dba-208dd52dbad6,2/5/2021,Pajero,Red,2571670468,#2ac0ea,Vinyl,China,107.7,17.45,1.3168
e1d0294f-a43a-42d8-ac7c-8becbc213ef3,2/20/2021,RDX,Mauv,6970164853,#a8bbe6,Glass,China,20.6,,1.2562
0daebe81-2261-4077-9964-812f887d2f2b,2/19/2021,Escort,Crimson,8960601519,#697b5e,Aluminum,China,37.6,29.71,1.7652
b7009026-680c-4ebc-9b74-5ddce6c4e3fc,2/18/2021,Taurus,Khaki,6477953447,#03dfed,Glass,China,47.0,92.81,1.459
cb51cecc-179d-4c4a-a53d-ae709dc53919,2/4/2021,Dakota,Fuscia,2490237330,#4a82fd,Stone,China,70.6,27.1,1.9765
b5e38ef5-6926-4222-9c9f-59774de5cc64,2/8/2021,Town Car,Khaki,8057970812,#9f7664,Aluminum,China,32.3,60.86,1.0017
6ebc2bce-184c-40f4-8e11-63296877f5fe,2/10/2021,C-Class,Khaki,6313267702,#9a10f8,Wood,China,100.5,15.93,1.2408
e2bd31f3-1575-4167-a1f9-46277c54125a,2/20/2021,Jetta,Fuscia,3875247515,#043066,Granite,China,88.3,59.66,1.6255
f5b2816d-2d32-45c1-a287-1a1ec67e4f49,2/4/2021,RX,Mauv,8474250714,#3fab22,Vinyl,United States,26.2,31.1,1.5456
2f5076a8-75b1-45a6-908c-fde32823902c,2/10/2021,Panamera,Indigo,3817453493,#911cd9,Rubber,China,51.9,89.28,1.8097
64afbf86-82a4-4503-bb94-8c578cd2cb00,2/1/2021,NV3500,Khaki,0347221203,#65a444,Vinyl,China,41.0,76.47,1.5796
205a131e-cfd2-4422-a497-8dd04e792436,2/2/2021,Camry,Mauv,2112372424,#35fe56,Wood,China,51.8,78.0,1.51
dbc46762-5891-4d8d-8148-cd88e8310d59,2/3/2021,Bonneville,Yellow,7248712701,#40f1c1,Plexiglass,China,56.8,85.6,1.094
3a028922-c20d-48f6-b0a7-d3e5a33e8d71,2/24/2021,Golf III,Yellow,6846187952,#38f36e,Wood,China,27.4,20.03,1.9099
8a577dd5-8000-401b-844d-5d56e18d67e9,2/25/2021,Rapide,Pink,9028909834,#7ddbbc,Steel,China,104.5,76.64,1.3506
241bbfed-6fca-4910-b6e6-385e14399f55,2/16/2021,Mirage,Goldenrod,8680270970,#c33019,Glass,China,93.8,18.11,1.2494
199316f0-5552-458e-804e-1e78b175516e,2/24/2021,DB9,Orange,9035239725,#2e1ccb,Plexiglass,China,9.5,58.23,1.0484
3d24cb05-0b34-40b9-87cf-33840f1e9159,2/11/2021,PT Cruiser,Violet,9515691605,#403e67,Plastic,China,79.1,54.92,1.2108
38da10ca-ebad-44c6-bb4c-9403197c8ca4,2/20/2021,Z8,Teal,3699359840,#efab1f,Plexiglass,China,16.9,16.86,1.0237
610cf549-5079-4ace-8116-2361fab7efe6,2/9/2021,Chevette,Khaki,2662211415,#fd0ef7,Wood,China,57.4,20.46,1.0188
6c932b59-0394-43ec-bc80-b4a7e7e3743a,2/10/2021,Sierra 2500,Blue,1587524813,#08e3e7,Plastic,China,70.3,50.12,1.5407
30c72df0-61fd-41cf-b78f-51ea7ae0a34c,2/12/2021,Prowler,Red,9692831744,#833df7,Brass,China,17.2,91.58,1.2576
0363a8f9-ca71-4fac-97f8-3f19c098608e,2/6/2021,LaCrosse,Aquamarine,6530458182,#86ac1a,Steel,China,33.3,85.63,1.1406
3ab4ffd9-fe88-42ed-8358-332cf08b3e59,2/25/2021,Silverado 1500,Blue,9964679769,#b71aa0,Stone,China,117.4,48.22,1.1656
3fe13026-105c-4419-9f0a-141f2e2c2669,2/23/2021,Blazer,Blue,6049770271,#a96d11,Stone,Portugal,24.9,80.6,1.3239
2355e6fa-6466-412b-8c7c-9ddece3c07de,2/24/2021,9000,Crimson,0276953800,#1892ad,Brass,China,11.4,59.5,1.5678
93a02ef6-1862-48b9-8097-9a40a8d89320,2/5/2021,Firefly,Teal,2764108753,#a8e8b2,Aluminum,China,24.3,9.51,1.1653
458b6844-43f0-42d5-aced-6b64962c4610,2/26/2021,H1,Green,9887396494,#fc257d,Glass,China,37.6,8.89,1.6446
1fe85a60-d2cc-4433-841e-032f6ceb4acb,2/27/2021,Lancer Evolution,Purple,4975427273,#d3ddd1,Brass,Portugal,65.0,66.53,
f7c3295d-4c67-4687-ab31-e8c8179900ee,2/4/2021,Impala,Fuscia,5155120314,#876fa3,Wood,Mexico,39.6,7.29,1.7231
d659d183-2cbc-4df1-b6b4-23b31faa1794,2/7/2021,Swift,Blue,0434308161,#8c4f45,Plastic,Mexico,,,1.6207
89bdfd6a-0ace-4f74-899f-324e3f2d0d52,2/7/2021,Elantra,Yellow,0031989098,#69c6a7,Aluminum,China,8.3,41.78,1.0359
4a8fccf4-0aa7-48fa-857a-1115c4f821d7,2/12/2021,Odyssey,Goldenrod,4064379748,#a9c4bb,Rubber,China,9.8,65.64,1.4779
d2679f37-1ef5-4089-8366-ed8833b84379,2/21/2021,Sterling,Aquamarine,4075027635,#82ffd9,Stone,China,73.6,86.51,1.9083
5fbc43c8-ea09-43c6-ac2b-72f14a662254,2/22/2021,Sebring,Yellow,4434431781,#f9ade7,Wood,China,7.5,4.99,1.8508
3bcd80e3-5462-4ca9-b1ce-9cd5bde9f1ed,2/6/2021,X6,Pink,8076894697,#274d46,Aluminum,China,73.2,95.96,1.0312
92c2e889-050d-4549-88ee-ea8e4127e028,2/13/2021,Grand Cherokee,Goldenrod,8270594288,#fb9422,Glass,Portugal,77.8,8.43,1.1688
7e4ec5e2-56d9-4e96-9e4d-3da34c35874c,2/10/2021,SVX,Puce,9201387849,#eaa0c8,Aluminum,United States,48.5,83.48,1.915
dcfe38cd-1b1c-43bd-bda6-b4b27f3752fd,2/22/2021,Tracker,Goldenrod,4182563492,#55eed6,Wood,China,,31.27,1.5177
c490a166-d2cb-44d1-ad55-449fb6dbb743,2/7/2021,Scirocco,Khaki,9791726825,#4fcc53,Rubber,United States,49.3,10.83,1.9298
1a50a908-14f3-44a5-af1d-9ac6cb815810,2/3/2021,Wrangler,Red,6029890131,#709e60,Stone,China,23.2,72.18,1.5631
5166a008-7bd3-4f5f-a51d-4e409f30d3a3,2/1/2021,Grand Marquis,Red,7271886451,#fbcf76,Plexiglass,United States,96.1,50.25,1.0736
cde3e68f-b8ff-456e-b2e8-31de4bb2408f,2/22/2021,B-Series Plus,Violet,9244403048,#d7fe96,Rubber,China,,46.98,1.5506
8036aacf-7d08-42fa-b7f0-e970a97859f9,2/12/2021,Cayenne,Fuscia,9499785949,#19b490,Wood,United States,77.3,46.69,1.4534
7caef8b9-271e-42e4-8b61-eaa76fca206c,2/12/2021,Challenger,Red,3930162156,#ab4833,Vinyl,United States,,70.68,1.1367
90a5bc06-b1da-48d6-8d78-2b2211933f82,2/24/2021,Ranger,Purple,1536286486,#6b86d2,Steel,China,85.8,31.19,1.1442
015e22b0-508f-4d6c-92ca-b80c57ffca5e,2/10/2021,Envoy XL,Fuscia,1814126465,#7081d2,Wood,China,81.4,89.83,1.3901
2f2d2132-9e68-4cd7-8121-799582fc363b,2/2/2021,Civic,Maroon,0610293303,#4163b9,Wood,China,117.5,77.87,1.0143
75bfc6ff-dfe0-4141-a0ee-5af7d64467fc,2/3/2021,Aspire,Violet,1619750848,#c4e4f8,Granite,China,119.5,,1.1815
0e76c618-caf4-4fa1-b6e7-d6bcd0cdffe4,2/3/2021,Xterra,Pink,8008861487,#f11d78,Glass,China,35.3,1.86,1.9299
15594ea1-7649-4f06-8e91-bf4fbb361e07,2/10/2021,Sonata,Puce,8952957563,#df7427,Plexiglass,China,63.9,8.38,1.2646
99e8d39a-5ee5-4c01-ac28-233032ccd0e7,2/13/2021,E-Series,Purple,0681610565,#7e066e,Plexiglass,China,3.7,58.36,1.6352
747c457e-8596-42cf-a423-f71988ccb295,2/18/2021,Escort ZX2,Goldenrod,3617663532,#7f06b2,Granite,China,107.4,93.86,1.9424
7d81ba39-6a5a-4720-9d70-26565dd7b18e,2/14/2021,929,Puce,1223466337,#9ee1e8,Plexiglass,Mexico,93.6,78.55,
08064811-b7d6-4f2d-b5f0-50ec89da2e5e,2/21/2021,9000,Green,4152036869,#bdd2ae,Plastic,Portugal,18.7,21.58,1.4084
9994de4d-39ef-4d97-b8a9-ef12d491966a,2/8/2021,Sonata,Turquoise,9584780441,#26cb54,Glass,China,91.8,8.35,1.9152
3289bcde-f9b9-4345-a2d3-1cee7bab9160,2/22/2021,Trans Sport,Yellow,8392577213,#0de6ac,Vinyl,China,26.2,6.01,1.1686
1294ea3c-2889-4c97-8786-74fa9b4237df,2/23/2021,Sportvan G20,Khaki,2736129660,#9c1952,Steel,China,19.8,63.01,1.274
06a36ced-0dad-4d2b-b903-dc1621168818,2/14/2021,545,Maroon,3218101867,#8e9b3f,Plastic,Portugal,93.9,,1.6171
846fcb57-3ee8-4c71-b2d6-7c95ba006de5,2/17/2021,Grand Cherokee,Puce,4947263296,#30a6eb,Stone,China,8.3,,1.3546
113c3008-4fda-4e91-92de-daef0d4c1b7b,2/12/2021,Town & Country,Teal,0395499364,#f82275,Steel,Portugal,108.3,81.95,1.0799
c008a2d7-a064-4672-aefc-e3883fad4529,2/6/2021,MPV,Indigo,4070044787,#01c2b1,Aluminum,China,81.2,12.95,1.3138
02b31796-9c46-44a8-82ec-cd1d5d61d4f8,2/16/2021,Impreza,Mauv,6557694847,#80877a,Granite,China,93.2,43.69,
84650a3e-cd9c-488a-85aa-063d8ff7a319,2/16/2021,Mighty Max,Purple,6997440789,#d6a6d0,Vinyl,China,72.6,39.1,1.964
2369f00f-5040-4cc8-b17f-108223329729,2/25/2021,Bonneville,Goldenrod,0694431273,#460590,Brass,China,98.8,72.89,1.788
08ad9a94-810a-40b2-aded-35fb06039b83,2/15/2021,Corvette,Aquamarine,1166793028,#6333ee,Aluminum,China,100.2,58.73,1.7571
c0cae2ae-345e-4a8a-a091-e192cccb5f42,2/22/2021,Monterey,Green,6688334437,#b49bd7,Plastic,China,45.2,55.85,1.8323
2b6feb24-f1f7-44d0-b9ed-6e8d82e37b6c,2/11/2021,Escape,Aquamarine,2429403471,#b5f0f8,Plastic,China,5.1,17.9,1.0078
ed6b6c66-1125-4cbb-86aa-772be74b9487,2/23/2021,CX-5,Green,5822345565,#f47874,Brass,China,76.4,91.6,1.9272
133b87a8-b6ee-4b65-a95d-a61e9bc0418e,2/17/2021,Impreza WRX,Teal,2982241323,#e539d2,Plastic,China,58.6,63.47,1.9278
719dd732-77a8-4eda-bb7d-8ecaa6c5f0e5,2/20/2021,Sierra,Yellow,5939752934,#acd74c,Vinyl,China,46.8,66.78,1.33
a93eac37-cd70-473e-b966-c11cc279d27e,2/8/2021,SSR,Teal,4822110141,#2365f0,Stone,China,25.7,76.0,1.1993
c21863a1-1e34-437e-8a2a-338d04713e07,2/18/2021,S5,Teal,3281329462,#6e9363,Rubber,Mexico,107.1,41.82,1.4495
1c1202be-bc67-413b-ac79-d4e303d71027,2/23/2021,Corvette,Blue,2510783343,#bae831,Plastic,China,24.1,41.62,1.1896
50450b59-37cb-4dc6-a695-50d71bbe6780,2/22/2021,Daytona,Turquoise,0260409707,#e264e0,Aluminum,China,33.7,73.19,1.905
0c2ce3ea-0e1d-4c44-8faa-5539dbd8d3ef,2/13/2021,Grand Cherokee,Goldenrod,8074227383,#a01482,Granite,China,39.7,95.37,1.5194
3b2b3e66-2303-4870-940b-63d5bacc931d,2/8/2021,Outback,Puce,5898914900,#bcd3e3,Vinyl,China,104.0,18.51,1.0486
2a90893b-ffef-4449-99d5-13e5bfa17a5a,2/8/2021,DB9,Puce,7463488985,#a27939,Rubber,China,97.6,41.86,1.3786
46586d77-2ad6-4ff4-9550-b53ac0e96de0,2/13/2021,Corolla,Mauv,8124505306,#fd88d6,Granite,China,63.8,85.07,1.0552
835f267e-5a2c-42df-8189-dd9f83c4f535,2/22/2021,Seville,Indigo,3390740368,#27411a,Steel,United States,54.7,84.54,1.7368
16e05fbe-1ef3-43fe-b3ca-b3f81af638cf,2/17/2021,Enclave,Maroon,1159568898,#198014,Plexiglass,China,17.4,49.65,1.4052
ad0af434-eb3f-4eaa-8fcb-e76e782950f0,2/26/2021,5 Series,Maroon,0314856595,#214962,Granite,China,50.1,86.56,1.1351
4e0d709e-923c-452a-bbee-e2ba85775671,2/19/2021,900,Red,4019600066,#d9eced,Wood,China,18.8,54.07,1.0569
7d032432-4861-4ccc-a273-3ba3cad687c4,2/13/2021,Silhouette,Orange,7408525785,#203729,Stone,United States,79.3,65.18,1.3664
ea8bf558-c4c8-4924-a152-dd241cda4fa5,2/9/2021,Golf,Khaki,1196055718,#223654,Stone,China,73.6,75.91,1.2867
9b58226e-05b7-4424-a6c6-b5d0aadb38ed,2/17/2021,Tacoma,Mauv,6276980498,#46b26b,Aluminum,China,86.6,51.74,1.3988
ed6f4725-752f-4207-b19d-ce4279259b8c,2/1/2021,SJ,Indigo,4125683735,#d5fca8,Steel,China,8.5,67.28,1.4112
05664d78-082f-4a26-b668-94db6ded72e0,2/6/2021,Esprit,Turquoise,1523154926,#c34b46,Aluminum,China,90.8,88.03,1.8033
3a037459-74f7-4ece-bd23-92f7a0abb479,2/8/2021,Ram 2500,Aquamarine,2551458099,#fe0a41,Rubber,China,,52.75,1.0852
f6c90b0e-8c2b-4694-ba46-aee064602491,2/5/2021,1 Series,Pink,4596705135,#f4973f,Steel,Portugal,18.4,22.56,
e24edabd-6963-40e0-96c4-8bf1f8b3436f,2/6/2021,Murano,Fuscia,3860371150,#a347e9,Stone,Portugal,46.1,43.43,1.2867
10dea39d-4448-4104-a925-4aee777e7c50,2/8/2021,MINI,Aquamarine,3243630649,#2ba73e,Glass,China,9.8,7.03,
48827ed7-6ea5-4a5a-97ae-1fd7bfa760a8,2/12/2021,PT Cruiser,Orange,5852436976,#c5ca2b,Plastic,China,9.4,97.68,1.5271
54e74071-fc97-4328-9e52-b4c3d9e9749f,2/5/2021,QX,Pink,3956421272,#846332,Glass,China,3.9,30.73,1.2851
26176e2f-526a-41a1-abe4-aba61f28374d,2/4/2021,SL-Class,Orange,7830355118,#893fa8,Aluminum,China,113.0,79.9,1.7266
5d0f6f96-bfa5-41bf-a990-16051ff4cf36,2/3/2021,Grand Cherokee,Orange,0353536768,#a2e09f,Stone,China,59.5,45.22,1.0372
1b89c166-e201-492f-8cdc-1872fedeabd8,2/8/2021,X5,Orange,7921142761,#e9ad8d,Granite,Portugal,56.7,,1.7022
a7405c25-a5ab-4920-94fe-f23548b6f5f4,2/14/2021,Ranger,Blue,2017295337,#5303cd,Steel,China,,60.21,1.9654
6de16233-2165-4fd7-a72c-8ca736916651,2/16/2021,LS,Purple,5270087022,#55e9db,Steel,United States,53.0,90.27,1.9194
e2f08f9c-cd9a-4f0c-ae93-1551dc32c9c6,2/7/2021,Regal,Puce,3180675918,#b66e15,Plastic,United States,12.5,31.75,1.4507
e7dffa4a-4448-45d2-9d50-8dd7d2116240,2/8/2021,4Runner,Indigo,2374094952,#f04946,Rubber,Germany,12.0,98.36,1.5967
c05856dc-d49c-4234-971f-56434319701a,2/19/2021,riolet,Pink,6576272359,#9e663e,Glass,China,29.1,93.67,1.9757
f465c5e4-1d6f-429a-96aa-298d5547320e,2/14/2021,Horizon,Mauv,5469859762,#439f2a,Granite,China,104.1,,1.8955
45687ebe-2878-4577-af20-088c0ea818ed,2/7/2021,Vandura 3500,Green,2328778151,#c632a3,Wood,China,56.3,26.72,1.5615
83476b87-3eca-40e9-a3cd-e8cffb81b49a,2/19/2021,5000CS,Mauv,0144694581,#0d5a51,Plastic,China,53.7,48.19,1.4582
7e83438e-e1d5-4946-9780-ca38bc21e0fc,2/7/2021,Biturbo,Crimson,9183895663,#516d7f,Brass,China,66.3,26.05,1.5405
3ed1cf02-5f24-4ab7-94ff-d74463680b05,2/6/2021,5 Series,Crimson,8190878948,#1b396d,Rubber,United States,44.9,92.73,1.502
04244378-aa0a-442a-b2b0-09a7bd32086f,2/27/2021,Escalade ESV,Indigo,2935309693,#e860a9,Plexiglass,Portugal,59.9,54.13,
5328d074-4e28-494c-b64d-dc8bb2df0ea5,2/10/2021,Fusion,Red,0371158184,#65d832,Glass,China,118.0,15.56,1.3519
b8b2fc1a-4eda-446e-bed8-2a258360b440,2/10/2021,G3,Yellow,0736641742,#901355,Glass,China,63.0,27.16,1.7872
dfe01b07-b0d7-4be4-a4e3-ec535b78c625,2/18/2021,Dakota Club,Indigo,0504297759,#851303,Plexiglass,China,60.9,75.63,1.135
f34347ee-e1ae-463c-b49a-5fa2336181bc,2/5/2021,Sable,Pink,3023607788,#d11418,Aluminum,United States,9.7,,1.2219
7debdd6d-8cdf-4d7a-b996-09348913f576,2/23/2021,4Runner,Purple,4029606059,#938045,Rubber,Mexico,9.4,89.3,1.8763
c7e3f86b-df3a-4242-8e16-40c858fd6c8f,2/20/2021,RAV4,Mauv,8514999060,#c39368,Steel,China,50.4,15.06,1.353
e3760572-16ab-4663-a55b-4ea48b8fba9e,2/2/2021,Sable,Khaki,1283363682,#e719ba,Plastic,China,87.7,10.51,1.0057
e0e0e2b1-7c4e-4c41-acdf-cdddc8943090,2/13/2021,LeSabre,Maroon,9252895728,#6f703d,Plexiglass,China,47.5,89.96,1.1702
ecb7e9de-ad2f-4907-8cea-a24e69441a5f,2/5/2021,Continental,Teal,0049756486,#d92bcf,Glass,China,102.8,19.96,1.9488
